REGISTER , 1678404403, 1678404403, 2.66363e+06
REGISTER , 1678404403, 1678404403, 1.5736e+06
REGISTER , 1678404403, 1678404403, 1.71489e+06
REGISTER , 1678404403, 1678404403, 2.95329e+06
Query , 1678404404, 1678404404, 1.00103e+06
Query , 1678404404, 1678404404, 1.31202e+06
Query , 1678404404, 1678404404, 1.53196e+06
Query , 1678404404, 1678404404, 1.08112e+06
Query , 1678404404, 1678404404, 1.76575e+06
Query , 1678404404, 1678404404, 2.02198e+06
Query , 1678404404, 1678404404, 2.82834e+06
Query , 1678404404, 1678404404, 2.83045e+06
Query , 1678404404, 1678404404, 1.20096e+06
Query , 1678404404, 1678404404, 1.28629e+06
Query , 1678404404, 1678404404, 3.02388e+06
Query , 1678404404, 1678404404, 1.98334e+06
Query , 1678404404, 1678404404, 3.69222e+06
Query , 1678404404, 1678404404, 2.55425e+06
Query , 1678404404, 1678404404, 2.19211e+06
Query , 1678404404, 1678404404, 1.55402e+06
Query , 1678404404, 1678404404, 2.36374e+06
Query , 1678404404, 1678404404, 1.07445e+06
Query , 1678404404, 1678404404, 612474
Query , 1678404404, 1678404404, 79328
Query , 1678404404, 1678404404, 835927
Query , 1678404404, 1678404404, 1.40418e+06
Query , 1678404404, 1678404404, 1.17711e+06
Query , 1678404404, 1678404404, 1.08287e+06
Query , 1678404404, 1678404404, 375336
Query , 1678404404, 1678404404, 882375
Query , 1678404404, 1678404404, 333442
Query , 1678404404, 1678404404, 359835
Query , 1678404404, 1678404404, 252538
Query , 1678404404, 1678404404, 371131
Query , 1678404404, 1678404404, 446697
Query , 1678404404, 1678404404, 73696
Query , 1678404404, 1678404404, 192147
Query , 1678404404, 1678404404, 421927
Query , 1678404404, 1678404404, 238275
Query , 1678404404, 1678404404, 412608
Query , 1678404404, 1678404404, 583694
Query , 1678404404, 1678404404, 440435
Query , 1678404404, 1678404404, 256108
Query , 1678404404, 1678404404, 252611
Query , 1678404404, 1678404404, 218334
Query , 1678404404, 1678404404, 309852
Query , 1678404404, 1678404404, 368751
Query , 1678404404, 1678404404, 289388
Query , 1678404404, 1678404404, 289519
Query , 1678404404, 1678404404, 298966
Query , 1678404404, 1678404404, 427987
Query , 1678404404, 1678404404, 295952
Query , 1678404404, 1678404404, 309403
Query , 1678404404, 1678404404, 302813
Query , 1678404404, 1678404404, 219552
Query , 1678404404, 1678404404, 561064
Query , 1678404404, 1678404404, 73709
Query , 1678404404, 1678404404, 389505
Query , 1678404404, 1678404404, 212506
Query , 1678404404, 1678404404, 399368
Query , 1678404404, 1678404404, 381947
Query , 1678404404, 1678404404, 142698
Query , 1678404404, 1678404404, 616968
Query , 1678404404, 1678404404, 483992
Query , 1678404404, 1678404404, 299537
Query , 1678404404, 1678404404, 228070
Query , 1678404404, 1678404404, 407118
Query , 1678404404, 1678404404, 511904
Query , 1678404404, 1678404404, 145321
Query , 1678404404, 1678404404, 299971
Query , 1678404404, 1678404404, 453142
Query , 1678404404, 1678404404, 451293
Query , 1678404404, 1678404404, 597476
Query , 1678404404, 1678404404, 688026
Query , 1678404404, 1678404404, 364335
Query , 1678404404, 1678404404, 309244
Query , 1678404404, 1678404404, 371761
Query , 1678404404, 1678404404, 232587
Query , 1678404404, 1678404404, 397956
Query , 1678404404, 1678404404, 272691
Query , 1678404404, 1678404404, 354773
Query , 1678404404, 1678404404, 648865
Query , 1678404404, 1678404404, 172927
Query , 1678404404, 1678404404, 511692
