REGISTER , 1681354886, 1681354886, 707465
REGISTER , 1681354886, 1681354886, 556950
REGISTER , 1681354886, 1681354886, 398636
REGISTER , 1681354886, 1681354886, 703519
REGISTER , 1681354886, 1681354886, 506943
REGISTER , 1681354886, 1681354886, 429757
REGISTER , 1681354886, 1681354886, 1.1046e+06
REGISTER , 1681354886, 1681354886, 1.2766e+06
REGISTER , 1681354886, 1681354886, 1.49176e+06
REGISTER , 1681354886, 1681354886, 535239
REGISTER , 1681354886, 1681354886, 360421
REGISTER , 1681354886, 1681354886, 333220
REGISTER , 1681354886, 1681354886, 715172
REGISTER , 1681354886, 1681354886, 259291
REGISTER , 1681354886, 1681354886, 1.63037e+06
REGISTER , 1681354886, 1681354886, 665062
REGISTER , 1681354888, 1681354888, 292540
Query , 1681354890, 1681354890, 1.20257e+06
Query , 1681354890, 1681354890, 1.89128e+06
Query , 1681354890, 1681354890, 2.0429e+06
